subj_idx,status,runid,condition,cue,coherence,image_index,stim,rt,response,stimulus_side
4,inside,5,4,invalid,low,68,1,0.7270290540873249,1,1
4,inside,5,2,invalid,high,14,0,0.577070436031136,1,0
4,inside,5,1,valid,high,26,1,0.632717915463218,1,1
4,inside,5,1,valid,high,28,1,0.701103911031169,1,0
4,inside,5,2,invalid,high,18,0,0.8435705926258381,1,0
4,inside,5,2,invalid,high,11,0,0.745320754342174,0,1
4,inside,5,3,valid,low,59,1,0.859627708261542,1,0
4,inside,5,4,invalid,low,58,1,0.9922522565557299,1,1
4,inside,5,1,valid,high,20,1,1.95217999467422,1,1
4,inside,5,2,invalid,high,15,0,0.7453644822617209,1,0
4,inside,5,4,invalid,low,41,0,0.8467003108453349,1,1
4,inside,5,2,invalid,high,34,1,0.847606326669847,1,0
4,inside,5,1,valid,high,4,0,0.662745529181848,1,1
4,inside,5,1,valid,high,33,1,0.8133786907037571,1,0
4,inside,5,4,invalid,low,42,0,0.954072700051256,0,1
4,inside,5,3,valid,low,68,1,0.7787931110578941,1,0
4,inside,5,4,invalid,low,37,0,1.03725326665517,1,0
4,inside,5,3,valid,low,56,1,0.756885072400109,1,0
4,inside,5,4,invalid,low,69,1,0.9253812482984359,1,0
4,inside,5,3,valid,low,42,0,0.8731746330304301,1,0
4,inside,5,1,valid,high,2,0,0.862750256257641,1,1
4,inside,5,3,valid,low,40,0,0.8934575558541841,0,0
4,inside,5,3,valid,low,52,0,1.95015321689789,1,0
4,inside,5,2,invalid,high,32,1,6.598277897199299,1,0
4,inside,5,2,invalid,high,19,1,0.8057085435648329,1,0
4,inside,5,3,valid,low,72,1,0.662110757824848,1,1
4,inside,5,3,valid,low,47,0,0.886230800615522,1,0
4,inside,5,4,invalid,low,50,0,1.0431099344641601,1,0
4,inside,5,2,invalid,high,2,0,0.7266462855150171,1,1
4,inside,5,2,invalid,high,23,1,2.05940671244389,1,1
4,inside,5,3,valid,low,58,1,1.42515426182945,0,1
4,inside,5,1,valid,high,34,1,0.780961850028689,1,1
4,inside,5,4,invalid,low,67,1,1.20479540229826,1,1
4,inside,5,3,valid,low,39,0,0.897053990791392,1,0
4,inside,5,2,invalid,high,6,0,1.9784891973940801,1,1
4,inside,5,4,invalid,low,39,0,0.852329695975641,1,0
4,inside,5,1,valid,high,23,1,0.7970011295219591,1,0
4,inside,5,3,valid,low,41,0,0.888576016321167,1,1
4,inside,5,1,valid,high,15,0,0.828897089117163,1,0
4,inside,5,3,valid,low,69,1,1.36446581345081,1,1
4,inside,5,3,valid,low,55,1,1.03463245260537,0,1
4,inside,5,4,invalid,low,52,0,0.795389697614155,1,0
4,inside,5,2,invalid,high,29,1,0.714379623825153,1,1
4,inside,5,2,invalid,high,22,1,0.680572040602783,1,1
4,inside,5,4,invalid,low,66,1,0.7098155147541549,1,1
4,inside,5,2,invalid,high,5,0,0.698754933573582,1,1
4,inside,5,1,valid,high,35,1,0.8452692716800809,1,1
4,inside,5,2,invalid,high,27,1,0.751166557198303,1,0
4,inside,5,1,valid,high,1,0,1.39952294869909,0,0
4,inside,5,4,invalid,low,55,1,0.9205801140942641,0,1
4,inside,5,1,valid,high,12,0,0.8943762674553001,1,1
4,inside,5,2,invalid,high,7,0,0.8559917102065809,1,0
4,inside,5,4,invalid,low,46,0,0.8707466563628259,1,1
4,inside,5,3,valid,low,43,0,0.8400458452979359,1,1
4,inside,5,2,invalid,high,4,0,1.1615292531223502,1,1
4,inside,5,4,invalid,low,70,1,1.2280172738683202,1,0
4,inside,5,3,valid,low,61,1,1.4173128029051398,1,1
4,outside,1,1,valid,high,25,1,0.470837955442221,1,1
4,outside,1,4,invalid,low,43,0,0.5167718444063211,1,1
4,outside,1,1,valid,high,14,0,0.376584582467331,1,1
4,outside,1,4,invalid,low,54,0,0.659870556916758,1,1
4,outside,1,4,invalid,low,64,1,0.309637776313139,1,1
4,outside,1,2,invalid,high,20,1,0.338684874795945,1,0
4,outside,1,3,valid,low,67,1,0.579061894040024,1,0
4,outside,1,2,invalid,high,5,0,0.545367182077825,1,0
4,outside,1,4,invalid,low,49,0,0.967237455372924,1,1
4,outside,1,3,valid,low,44,0,0.7506162385398059,1,0
4,outside,1,3,valid,low,64,1,0.37296260682433097,1,1
4,outside,1,3,valid,low,54,0,0.610024087872262,1,0
4,outside,1,1,valid,high,4,0,0.37786708131716296,1,0
4,outside,1,4,invalid,low,42,0,0.668444762342915,1,0
4,outside,1,4,invalid,low,62,1,1.16638437597157,0,1
4,outside,1,2,invalid,high,16,0,0.412702588662796,1,0
4,outside,1,1,valid,high,11,0,0.42878291557281,1,0
4,outside,1,2,invalid,high,13,0,0.47386553135402204,1,1
4,outside,1,4,invalid,low,66,1,0.34644922315237603,1,1
4,outside,1,2,invalid,high,10,0,0.476987995870331,1,0
4,outside,1,4,invalid,low,63,1,0.366779765888168,1,1
4,outside,1,2,invalid,high,14,0,0.39265588326816203,1,1
4,outside,1,2,invalid,high,7,0,0.388237636990198,1,1
4,outside,1,3,valid,low,57,1,0.333929181853819,1,1
4,outside,1,2,invalid,high,17,0,0.35665228824837,1,1
4,outside,1,2,invalid,high,30,1,0.421010135714823,1,1
4,outside,1,4,invalid,low,71,1,0.4018932117578521,0,0
4,outside,1,4,invalid,low,50,0,0.37081235492405495,1,1
4,outside,1,4,invalid,low,40,0,0.37961011083643803,1,0
4,outside,1,2,invalid,high,21,1,0.307399587008149,1,1
4,outside,1,1,valid,high,30,1,0.32613319732809004,1,1
4,outside,1,4,invalid,low,57,1,0.3987219072269,1,0
4,outside,1,2,invalid,high,27,1,0.34913566781506206,1,0
4,outside,1,3,valid,low,38,0,0.55082947169376,1,0
4,outside,1,3,valid,low,58,1,0.491097854183863,1,1
4,outside,1,1,valid,high,18,0,0.455775703143445,1,0
4,outside,1,2,invalid,high,28,1,0.462330189453496,1,1
4,outside,1,3,valid,low,71,1,0.586867949595216,0,1
4,outside,1,1,valid,high,27,1,0.33999819627024397,1,1
4,outside,1,1,valid,high,2,0,0.27270034208686394,1,0
4,outside,1,3,valid,low,51,0,0.374383664432571,1,0
4,outside,1,3,valid,low,37,0,0.49235919093371205,1,1
4,outside,1,4,invalid,low,59,1,0.44944254810980105,0,1
4,outside,1,4,invalid,low,37,0,0.3421578350271369,1,0
4,outside,1,3,valid,low,55,1,0.594106676286174,1,0
4,outside,1,2,invalid,high,34,1,0.560236927937694,1,1
4,outside,1,4,invalid,low,68,1,0.440149555287462,0,0
4,outside,1,3,valid,low,47,0,0.5099218325885889,1,1
4,outside,1,4,invalid,low,52,0,0.43112985109837604,1,0
4,outside,1,2,invalid,high,3,0,0.40235166254115,1,1
4,outside,1,4,invalid,low,61,1,0.598475448133286,1,0
4,outside,1,1,valid,high,28,1,0.333964833497703,1,0
4,outside,1,4,invalid,low,70,1,0.513094873676891,1,0
4,outside,1,4,invalid,low,55,1,0.6144250631305109,1,1
4,outside,1,1,valid,high,10,0,0.368859475799582,1,1
4,outside,1,4,invalid,low,48,0,0.4517924442398,1,0
4,outside,1,2,invalid,high,11,0,0.35284237395626394,1,1
4,outside,1,1,valid,high,22,1,0.6791703466897161,1,1
4,outside,1,1,valid,high,35,1,0.36162220204278106,1,1
4,outside,1,3,valid,low,43,0,0.48202807100460604,1,0
4,outside,1,3,valid,low,60,1,0.425153165234406,1,1
4,outside,1,4,invalid,low,45,0,0.400363440271576,1,1
4,outside,1,1,valid,high,16,0,0.385884678252296,1,1
4,outside,1,2,invalid,high,1,0,0.40808858425862105,1,0
4,outside,1,3,valid,low,56,1,0.39033572503649294,1,1
4,outside,1,2,invalid,high,6,0,0.26958944134185003,1,0
4,outside,1,3,valid,low,62,1,0.4742688153855851,0,0
4,outside,1,2,invalid,high,12,0,0.275090815907788,1,0
4,outside,1,1,valid,high,8,0,0.374227926706226,1,0
4,outside,1,1,valid,high,5,0,0.609080351789999,1,1
4,outside,1,1,valid,high,6,0,0.577614509447812,1,0
4,outside,1,3,valid,low,61,1,0.49594382813575105,1,1
4,outside,1,2,invalid,high,2,0,0.40054566918388396,1,1
4,outside,1,2,invalid,high,31,1,0.442680257248867,1,0
4,outside,1,2,invalid,high,35,1,0.367349152246788,1,0
4,outside,1,1,valid,high,1,0,0.40467006928793103,1,1
4,outside,1,3,valid,low,46,0,0.43440421948253105,1,0
4,outside,1,1,valid,high,24,1,0.427559725832907,1,0
4,outside,1,1,valid,high,21,1,0.325484471755772,1,1
4,outside,1,3,valid,low,69,1,0.592294373608638,0,0
4,outside,1,2,invalid,high,33,1,0.450649812785741,1,0
4,outside,1,2,invalid,high,4,0,0.489860657552526,1,0
4,outside,1,3,valid,low,68,1,0.5208433716061339,1,0
4,outside,1,4,invalid,low,58,1,0.6104958837649971,0,0
4,outside,1,3,valid,low,48,0,0.386826817101792,1,1
4,outside,1,2,invalid,high,15,0,0.34979728321104603,0,0
4,outside,1,1,valid,high,26,1,0.44099594471845205,1,0
4,outside,1,4,invalid,low,47,0,0.50401763922946,1,1
4,outside,1,1,valid,high,20,1,0.40388831307791395,1,0
4,outside,1,1,valid,high,13,0,0.559173486421969,1,0
4,outside,1,1,valid,high,32,1,0.349515712348875,1,1
4,outside,1,1,valid,high,3,0,0.288962131635344,1,0
4,outside,1,3,valid,low,65,1,0.38049654554743,1,1
4,outside,1,3,valid,low,41,0,0.39291508788483004,1,1
4,outside,1,4,invalid,low,41,0,0.611092714177175,1,0
4,outside,1,4,invalid,low,65,1,0.5997530930853829,0,0
4,outside,1,1,valid,high,31,1,0.37771599596999295,1,0
4,outside,1,4,invalid,low,72,1,0.392284670788285,1,1
4,outside,1,3,valid,low,45,0,0.543022811578339,0,1
4,outside,1,1,valid,high,7,0,1.27607497294412,1,1
4,outside,1,2,invalid,high,32,1,0.7995658062673101,1,1
4,outside,1,4,invalid,low,44,0,0.3596998594330221,1,0
4,outside,1,4,invalid,low,60,1,0.39794870691184797,1,1
4,outside,1,3,valid,low,40,0,0.383110109592053,1,0
4,outside,1,4,invalid,low,67,1,0.32480028859663396,1,1
4,outside,1,2,invalid,high,9,0,0.362435057035327,1,0
4,outside,1,3,valid,low,53,0,0.548918909303211,1,0
4,outside,1,1,valid,high,29,1,0.35768443692540997,1,1
4,outside,1,2,invalid,high,25,1,0.322665200463234,1,1
4,outside,1,1,valid,high,33,1,0.669214280561391,1,0
4,outside,1,2,invalid,high,23,1,0.3581662739925379,1,1
4,outside,1,4,invalid,low,53,0,0.33497917874319705,1,0
4,outside,1,3,valid,low,49,0,0.382313819055526,1,1
4,outside,1,3,valid,low,39,0,0.34749918770012295,1,0
4,outside,1,4,invalid,low,46,0,0.3919725534588,1,1
4,outside,1,2,invalid,high,36,1,1.0743216186292601,1,0
4,outside,1,3,valid,low,52,0,0.393379014542006,1,1
4,outside,1,4,invalid,low,51,0,0.5894417693962171,1,1
4,outside,1,1,valid,high,17,0,1.22981185485605,1,0
4,outside,1,1,valid,high,23,1,0.295790737538482,1,1
4,outside,1,2,invalid,high,26,1,0.251223898792887,1,1
4,outside,1,1,valid,high,34,1,0.304560925002079,0,0
4,outside,1,3,valid,low,66,1,0.537609672965118,1,0
4,outside,1,2,invalid,high,22,1,0.36996445533622996,1,1
4,outside,1,3,valid,low,50,0,1.27156928684326,1,1
4,outside,1,4,invalid,low,56,1,0.6105255992733871,1,0
4,outside,1,4,invalid,low,38,0,0.8142305290530201,1,0
4,outside,1,3,valid,low,70,1,1.00125106668838,1,1
4,outside,1,2,invalid,high,29,1,0.5755568523054541,1,1
4,outside,1,3,valid,low,63,1,0.371949134831084,1,1
4,outside,1,1,valid,high,9,0,0.34447374640876693,1,0
4,outside,1,1,valid,high,19,1,0.391023781860895,1,0
4,outside,1,1,valid,high,15,0,0.347211088582299,1,1
4,outside,1,3,valid,low,72,1,0.534398173879708,1,0
4,outside,1,4,invalid,low,69,1,0.459261583052466,1,1
4,outside,1,4,invalid,low,39,0,0.46762376693368396,1,0
4,outside,1,1,valid,high,36,1,0.33921932353951,1,1
4,outside,1,3,valid,low,42,0,0.451120036323118,1,0
4,outside,1,2,invalid,high,8,0,0.246464342136278,0,1
4,outside,1,2,invalid,high,18,0,0.49227739864909403,1,0
4,outside,1,2,invalid,high,19,1,0.486029593600506,1,0
4,outside,1,3,valid,low,59,1,0.5284642799388171,1,0
4,outside,1,1,valid,high,12,0,0.358510781325094,1,1
4,outside,1,2,invalid,high,24,1,0.479072833348255,1,0
4,outside,2,3,valid,low,41,0,1.4065389543347901,1,1
4,outside,2,1,valid,high,14,0,0.419655353344751,1,1
4,outside,2,3,valid,low,58,1,0.794450688526922,1,0
4,outside,2,4,invalid,low,69,1,0.586749774222881,1,0
4,outside,2,3,valid,low,54,0,0.572146107054323,1,0
4,outside,2,1,valid,high,30,1,0.40091265720366204,1,1
4,outside,2,4,invalid,low,64,1,0.41063298710014395,1,0
4,outside,2,2,invalid,high,4,0,0.326670653945257,1,1
4,outside,2,1,valid,high,26,1,0.32974450982146697,1,1
4,outside,2,1,valid,high,23,1,0.337364900670764,1,0
4,outside,2,1,valid,high,6,0,0.611583614673691,0,0
4,outside,2,3,valid,low,51,0,0.419790284740884,1,1
4,outside,2,2,invalid,high,17,0,0.36352214357612,1,1
4,outside,2,2,invalid,high,23,1,0.323352926395273,1,0
4,outside,2,1,valid,high,35,1,0.29564800408024894,1,0
4,outside,2,3,valid,low,43,0,0.374934802024654,1,0
4,outside,2,4,invalid,low,68,1,0.42439075992933795,1,1
4,outside,2,4,invalid,low,59,1,0.33782580701335996,1,1
4,outside,2,2,invalid,high,14,0,0.34970499695282303,1,1
4,outside,2,4,invalid,low,46,0,0.6926229931959821,1,1
4,outside,2,2,invalid,high,18,0,0.419795131174396,1,1
4,outside,2,4,invalid,low,62,1,0.5416195051557221,1,0
4,outside,2,4,invalid,low,55,1,0.277649111196297,1,1
4,outside,2,4,invalid,low,43,0,0.544156153205222,1,1
4,outside,2,2,invalid,high,32,1,0.37289692619651793,1,0
4,outside,2,4,invalid,low,39,0,0.54669231362459,0,0
4,outside,2,3,valid,low,68,1,0.455501093432758,0,1
4,outside,2,2,invalid,high,7,0,0.415677530508219,1,1
4,outside,2,3,valid,low,39,0,0.8776113846415681,1,1
4,outside,2,3,valid,low,47,0,0.536207324385032,0,1
4,outside,2,4,invalid,low,70,1,0.47207359464573495,1,1
4,outside,2,3,valid,low,63,1,0.423077587729495,1,1
4,outside,2,4,invalid,low,44,0,0.512589647837558,0,1
4,outside,2,3,valid,low,67,1,0.64352022042749,0,0
4,outside,2,3,valid,low,50,0,0.47051181131792,1,0
4,outside,2,2,invalid,high,28,1,0.37066534227324205,1,0
4,outside,2,2,invalid,high,2,0,0.35453115476048,0,1
4,outside,2,2,invalid,high,5,0,0.8787925586839259,1,1
4,outside,2,3,valid,low,42,0,0.41426455858345396,1,1
4,outside,2,3,valid,low,65,1,0.247694159648745,1,1
4,outside,2,4,invalid,low,45,0,0.26023528094629,1,0
4,outside,2,2,invalid,high,15,0,0.426794775405142,1,1
4,outside,2,3,valid,low,52,0,0.34845347000191396,1,1
4,outside,2,1,valid,high,28,1,1.56044627747542,1,0
4,outside,2,1,valid,high,19,1,0.292074487802893,1,0
4,outside,2,4,invalid,low,67,1,0.25767147495298603,1,1
4,outside,2,1,valid,high,31,1,0.359005525630892,1,0
4,outside,2,4,invalid,low,71,1,0.5625411312485079,0,0
4,outside,2,3,valid,low,60,1,0.372675167000125,1,0
4,outside,2,4,invalid,low,63,1,0.48924965853529995,1,1
4,outside,2,1,valid,high,13,0,0.35011600094549106,1,1
4,outside,2,4,invalid,low,58,1,0.5077105101445339,1,1
4,outside,2,1,valid,high,16,0,0.380440408513095,1,1
4,outside,2,3,valid,low,70,1,0.383953911605204,1,0
4,outside,2,3,valid,low,49,0,0.5752718356989129,1,0
4,outside,2,4,invalid,low,66,1,0.36304347609802795,1,1
4,outside,2,3,valid,low,48,0,0.39115520780251206,1,1
4,outside,2,1,valid,high,15,0,0.45495066240437204,1,1
4,outside,2,3,valid,low,64,1,0.256520297552925,1,1
4,outside,2,2,invalid,high,8,0,0.493490766149989,1,1
4,outside,2,2,invalid,high,36,1,0.30678718481431105,1,1
4,outside,2,2,invalid,high,24,1,0.249096761995133,1,1
4,outside,2,4,invalid,low,42,0,0.297466071228882,1,1
4,outside,2,2,invalid,high,29,1,0.43123455199111,1,0
4,outside,2,3,valid,low,38,0,0.32822259513068297,1,0
4,outside,2,4,invalid,low,38,0,0.346195616315526,1,1
4,outside,2,2,invalid,high,26,1,0.314132000647078,1,0
4,outside,2,3,valid,low,37,0,0.404220012688711,1,1
4,outside,2,2,invalid,high,27,1,0.33018294791600106,1,0
4,outside,2,1,valid,high,25,1,0.38496226100596703,1,1
4,outside,2,1,valid,high,29,1,0.7632660836688959,1,1
4,outside,2,2,invalid,high,30,1,0.35553447610982397,1,0
4,outside,2,3,valid,low,45,0,0.453145666695491,1,0
4,outside,2,3,valid,low,40,0,0.49626060530681604,1,0
4,outside,2,3,valid,low,56,1,0.50366843224765,1,1
4,outside,2,2,invalid,high,6,0,0.526858037791499,1,0
4,outside,2,3,valid,low,44,0,0.401654024804884,1,0
4,outside,2,4,invalid,low,57,1,0.5737597979823481,1,1
4,outside,2,2,invalid,high,9,0,0.271059585266812,1,0
4,outside,2,2,invalid,high,20,1,0.33753916829391495,1,0
4,outside,2,3,valid,low,72,1,0.508898948861315,1,1
4,outside,2,1,valid,high,32,1,0.569745017352943,1,1
4,outside,2,4,invalid,low,47,0,0.806755302342935,1,1
4,outside,2,4,invalid,low,54,0,0.38361838311175206,1,0
4,outside,2,2,invalid,high,13,0,0.39782473472769203,1,0
4,outside,2,4,invalid,low,60,1,0.404532334026044,1,0
4,outside,2,2,invalid,high,19,1,0.308022649865052,1,1
4,outside,2,4,invalid,low,61,1,0.31520954608185997,0,0
4,outside,2,1,valid,high,10,0,0.4115483710456829,1,0
4,outside,2,4,invalid,low,56,1,0.5238441602705279,1,1
4,outside,2,4,invalid,low,49,0,0.388920504048656,1,0
4,outside,2,2,invalid,high,34,1,0.45984293124729403,1,1
4,outside,2,4,invalid,low,50,0,0.562749197029916,1,1
4,outside,2,1,valid,high,12,0,0.47262091828451996,1,0
4,outside,2,1,valid,high,11,0,0.387948963167219,0,1
4,outside,2,2,invalid,high,12,0,0.378343347970258,1,1
4,outside,2,1,valid,high,17,0,0.44149644354274603,1,0
4,outside,2,2,invalid,high,25,1,0.498543171329402,1,0
4,outside,2,1,valid,high,33,1,0.6920673848408111,1,0
4,outside,2,3,valid,low,53,0,0.380644346863846,1,1
4,outside,2,4,invalid,low,41,0,0.451888760900147,1,0
4,outside,2,1,valid,high,4,0,0.7643753647889749,1,1
4,outside,2,4,invalid,low,65,1,0.360178526912932,1,0
4,outside,2,4,invalid,low,51,0,0.47716641082752204,1,0
4,outside,2,3,valid,low,62,1,0.551596686113953,0,0
4,outside,2,3,valid,low,61,1,0.450565099702544,1,0
4,outside,2,2,invalid,high,33,1,0.452438221647753,1,1
4,outside,2,1,valid,high,7,0,0.43779806689963197,1,1
4,outside,2,1,valid,high,22,1,0.44729338342312996,1,0
4,outside,2,1,valid,high,36,1,0.49478886663564503,1,0
4,outside,2,4,invalid,low,48,0,0.43303816193838396,1,0
4,outside,2,4,invalid,low,52,0,0.44284002288895896,1,0
4,outside,2,2,invalid,high,10,0,0.8417595193368471,1,0
4,outside,2,4,invalid,low,72,1,0.510429715508508,1,0
4,outside,2,2,invalid,high,16,0,0.33625854781166703,1,1
4,outside,2,2,invalid,high,1,0,0.634093567527998,1,0
4,outside,2,3,valid,low,59,1,1.05498544328202,0,0
4,outside,2,3,valid,low,71,1,0.645331908594926,1,0
4,outside,2,1,valid,high,27,1,0.6376443244726031,1,1
4,outside,2,1,valid,high,21,1,0.7678276430860931,1,1
4,outside,2,1,valid,high,1,0,0.551318667976375,1,0
4,outside,2,3,valid,low,46,0,0.469567913520223,1,1
4,outside,2,2,invalid,high,11,0,0.7014393038843989,0,1
4,outside,2,3,valid,low,69,1,0.628542576720974,0,1
4,outside,2,2,invalid,high,21,1,0.36485337794965705,1,0
4,outside,2,1,valid,high,24,1,0.38574619661903903,1,0
4,outside,2,1,valid,high,3,0,0.317001136972067,1,0
4,outside,2,1,valid,high,20,1,0.331862411524526,1,1
4,outside,2,3,valid,low,66,1,0.592213817811171,1,0
4,outside,2,1,valid,high,34,1,0.38485236786164,1,1
4,outside,2,2,invalid,high,31,1,0.28393600865729196,1,1
4,outside,2,2,invalid,high,22,1,0.34758411225357105,1,0
4,outside,2,1,valid,high,18,0,0.521468041647495,1,0
4,outside,2,3,valid,low,57,1,0.447669178618526,1,0
4,outside,2,2,invalid,high,3,0,0.29465942852857596,1,0
4,outside,2,3,valid,low,55,1,0.350456303723149,1,1
4,outside,2,4,invalid,low,40,0,0.563945231312573,1,0
4,outside,2,2,invalid,high,35,1,0.492944258542593,1,0
4,outside,2,1,valid,high,2,0,0.48564477975833104,1,0
4,outside,2,4,invalid,low,37,0,0.37561928124432603,1,0
4,outside,2,1,valid,high,9,0,0.35716350247003004,0,1
4,outside,2,4,invalid,low,53,0,0.5521524935002161,1,1
4,outside,2,1,valid,high,8,0,0.36499166303838104,1,1
4,outside,2,1,valid,high,5,0,0.467569035564338,1,0
5,inside,1,1,valid,high,25,1,0.6105711452009929,1,1
5,inside,1,1,valid,high,3,0,0.539097470525121,1,0
5,inside,1,2,invalid,high,34,1,0.681849827016777,1,1
5,inside,1,4,invalid,low,49,0,0.8679459786571899,0,0
5,inside,1,4,invalid,low,59,1,0.7947106810443071,1,0
5,inside,1,3,valid,low,39,0,0.7029392273416311,1,0
5,inside,1,4,invalid,low,55,1,0.6323378469905949,1,1
5,inside,1,3,valid,low,59,1,0.654701411377573,1,0
5,inside,1,1,valid,high,5,0,0.65644292964771,0,0
5,inside,1,4,invalid,low,45,0,0.664960631285794,0,1
5,inside,1,3,valid,low,70,1,0.6859727620503691,1,1
5,inside,1,3,valid,low,43,0,0.7630758491095551,0,0
5,inside,1,3,valid,low,40,0,1.2648759187713898,0,1
5,inside,1,4,invalid,low,47,0,0.5591236942855179,1,0
5,inside,1,1,valid,high,1,0,0.573721182665395,1,1
5,inside,1,4,invalid,low,51,0,7.39079780771044,1,0
5,inside,1,3,valid,low,47,0,0.548881285343668,1,1
5,inside,1,1,valid,high,10,0,0.70182141857731,1,0
5,inside,1,1,valid,high,26,1,0.5905105832835029,1,0
5,inside,1,4,invalid,low,67,1,0.613007024691797,1,1
5,inside,1,2,invalid,high,15,0,0.523889339152447,1,0
5,inside,1,4,invalid,low,58,1,0.605815116258782,1,1
5,inside,1,1,valid,high,18,0,0.642217162785528,1,1
5,inside,1,1,valid,high,8,0,3.74292836394943,0,1
5,inside,1,1,valid,high,33,1,0.5059297691796021,1,1
5,inside,1,4,invalid,low,71,1,0.515620219990524,1,1
5,inside,1,4,invalid,low,61,1,0.49000307915685,1,1
5,inside,1,3,valid,low,64,1,0.586757476320599,1,0
5,inside,1,3,valid,low,63,1,0.5507751955210551,1,1
5,inside,1,2,invalid,high,9,0,0.489884860910934,1,0
5,inside,1,1,valid,high,16,0,10.5210203613615,1,1
5,inside,1,1,valid,high,6,0,0.6483326735969971,1,0
5,inside,1,3,valid,low,62,1,0.624317874620829,1,0
5,inside,1,2,invalid,high,17,0,0.6165681143384061,1,1
5,inside,1,2,invalid,high,8,0,0.567570821186564,1,1
5,inside,1,3,valid,low,68,1,0.575625153957844,1,0
5,inside,1,2,invalid,high,20,1,0.526099706718924,1,1
5,inside,1,2,invalid,high,10,0,0.831344702796741,1,1
5,inside,1,1,valid,high,22,1,10.6131933242004,1,0
5,inside,1,3,valid,low,56,1,0.677660601722891,1,0
5,inside,1,3,valid,low,65,1,0.583403532835291,1,1
5,inside,1,2,invalid,high,11,0,0.6436200112984809,1,1
5,inside,1,1,valid,high,32,1,0.5576062745130911,1,0
5,inside,1,4,invalid,low,69,1,0.9963548997220641,1,1
5,inside,1,1,valid,high,31,1,0.564774403486808,1,1
5,inside,1,3,valid,low,53,0,0.6900095679229711,1,1
5,inside,1,4,invalid,low,60,1,0.549464735461697,1,0
5,inside,1,4,invalid,low,38,0,0.8576957178656809,0,0
5,inside,1,2,invalid,high,22,1,0.642858372262708,1,0
5,inside,1,4,invalid,low,43,0,0.574209641682501,0,0
5,inside,1,3,valid,low,37,0,0.832141282357952,0,1
5,inside,1,2,invalid,high,18,0,0.48276879163586295,1,0
5,inside,1,3,valid,low,48,0,0.656855074755185,1,1
5,inside,1,2,invalid,high,12,0,0.5200427391027921,1,0
5,inside,1,2,invalid,high,21,1,0.5883604802547779,1,1
5,inside,1,2,invalid,high,23,1,0.469016240502242,1,1
5,inside,1,4,invalid,low,46,0,7.35916903135421,1,0
5,inside,1,2,invalid,high,19,1,0.470438766054031,1,1
5,inside,1,3,valid,low,54,0,0.6309320697673679,0,1
5,inside,1,4,invalid,low,44,0,0.48917746566712605,0,1
5,inside,1,2,invalid,high,25,1,0.545813438820915,1,0
5,inside,1,2,invalid,high,30,1,0.554797521747787,1,0
5,inside,1,1,valid,high,20,1,0.49862491453313895,1,1
5,inside,1,2,invalid,high,32,1,0.524172018311219,1,0
5,inside,1,1,valid,high,27,1,0.584835208926052,1,0
5,inside,1,3,valid,low,71,1,0.768047841078442,0,0
5,inside,1,2,invalid,high,6,0,0.680312941823104,1,0
5,inside,1,4,invalid,low,64,1,0.779713867912506,1,0
5,inside,1,1,valid,high,30,1,0.552384603338396,1,1
5,inside,1,1,valid,high,9,0,0.45927487443350395,1,0
5,inside,1,4,invalid,low,42,0,0.587558459777938,0,1
5,inside,1,3,valid,low,51,0,0.553459751735318,1,0
5,inside,2,1,valid,high,1,0,0.671532713697161,1,0
5,inside,2,4,invalid,low,72,1,0.61364912220688,1,1
5,inside,2,4,invalid,low,53,0,0.789691841698186,0,1
5,inside,2,3,valid,low,56,1,0.48548354612284994,1,1
5,inside,2,3,valid,low,47,0,0.7248676436847751,0,1
5,inside,2,3,valid,low,42,0,0.5237878721618471,0,1
5,inside,2,3,valid,low,61,1,0.573069906805358,1,1
5,inside,2,4,invalid,low,50,0,0.7181226215561759,0,1
5,inside,2,4,invalid,low,71,1,0.919524622129757,1,0
5,inside,2,4,invalid,low,62,1,0.7287348559357271,1,1
5,inside,2,3,valid,low,69,1,0.691274093814172,1,1
5,inside,2,3,valid,low,40,0,0.722739735168943,0,1
5,inside,2,2,invalid,high,10,0,0.9787234580799119,1,1
5,inside,2,3,valid,low,59,1,0.7287127433755809,1,1
5,inside,2,1,valid,high,23,1,0.647781242609199,1,0
5,inside,2,3,valid,low,70,1,0.6565336664207281,1,0
5,inside,2,2,invalid,high,25,1,0.513310084529621,1,1
5,inside,2,3,valid,low,49,0,0.943886708697391,1,1
5,inside,2,4,invalid,low,54,0,0.897468135705822,1,0
5,inside,2,4,invalid,low,67,1,0.7436416388600259,1,0
5,inside,2,1,valid,high,19,1,0.539674599007412,1,1
5,inside,2,2,invalid,high,6,0,0.661992089611886,1,1
5,inside,2,2,invalid,high,24,1,0.5515594449907439,1,1
5,inside,2,1,valid,high,34,1,0.64508042072066,1,0
5,inside,2,2,invalid,high,31,1,0.694631605259019,1,1
5,inside,2,1,valid,high,17,0,0.6219104618148779,1,1
5,inside,2,3,valid,low,53,0,0.61251578887277,1,1
5,inside,2,3,valid,low,58,1,0.5951110653531939,1,0
5,inside,2,3,valid,low,44,0,0.987412059054805,0,0
5,inside,2,1,valid,high,2,0,0.5738765378218891,1,0
5,inside,2,1,valid,high,18,0,0.5894334989989151,1,0
5,inside,2,3,valid,low,72,1,0.782760465034698,1,0
5,inside,2,4,invalid,low,69,1,0.8477426706122059,1,0
5,inside,2,2,invalid,high,1,0,6.612051023555981,1,1
